sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
470,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
471,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
472,NC_015656,unanimous,8,8,8,"{8: 3}"
473,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
474,NC_015656,unanimous,8,8,8,"{8: 3}"
475,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
476,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
477,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
478,NC_015656,unanimous,8,8,8,"{8: 3}"
479,NC_015859,unanimous,1,1,1,"{1: 3}"
480,NC_015656,unanimous,8,8,8,"{8: 3}"
481,NC_015656,unanimous,8,8,8,"{8: 3}"
482,NC_015859,majority,3,1,1,"{3: 1; 1: 2}"
483,NC_015656,unanimous,8,8,8,"{8: 3}"
484,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
485,NC_015656,unanimous,8,8,8,"{8: 3}"
486,NC_015656,unanimous,8,8,8,"{8: 3}"
487,NC_015859,unanimous,1,1,1,"{1: 3}"
488,NC_015656,unanimous,8,8,8,"{8: 3}"
489,NC_015859,unanimous,1,1,1,"{1: 3}"
490,NC_009767,unanimous,3,3,3,"{3: 3}"
491,NC_015656,unanimous,8,8,8,"{8: 3}"
492,NC_015859,majority,1,7,1,"{1: 2; 7: 1}"
493,NC_015656,majority,8,8,3,"{8: 2; 3: 1}"
494,NC_015656,unanimous,8,8,8,"{8: 3}"
495,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
496,NC_015656,unanimous,8,8,8,"{8: 3}"
497,NC_015656,unanimous,8,8,8,"{8: 3}"
498,NC_015656,unanimous,8,8,8,"{8: 3}"
499,NC_015656,tie_breaker,7,1,8,"{7: 1; 1: 1; 8: 1}"
500,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
501,NC_015859,unanimous,1,1,1,"{1: 3}"
502,NC_015656,unanimous,8,8,8,"{8: 3}"
503,NC_015656,unanimous,8,8,8,"{8: 3}"
504,NC_015656,unanimous,8,8,8,"{8: 3}"
505,NC_009511,tie_breaker,1,8,7,"{1: 1; 8: 1; 7: 1}"
506,NC_015656,unanimous,8,8,8,"{8: 3}"
507,NC_015656,unanimous,8,8,8,"{8: 3}"
508,NC_015656,unanimous,8,8,8,"{8: 3}"
509,NC_009767,unanimous,3,3,3,"{3: 3}"
510,NC_015656,unanimous,8,8,8,"{8: 3}"
511,NC_015656,unanimous,8,8,8,"{8: 3}"
512,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
513,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
514,NC_015656,unanimous,8,8,8,"{8: 3}"
515,NC_015656,unanimous,8,8,8,"{8: 3}"
516,NC_015656,unanimous,8,8,8,"{8: 3}"
517,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
518,NC_015656,unanimous,8,8,8,"{8: 3}"
519,NC_015656,unanimous,8,8,8,"{8: 3}"
520,NC_009767,majority,3,3,1,"{3: 2; 1: 1}"
521,NC_015859,unanimous,1,1,1,"{1: 3}"
522,NC_015656,unanimous,8,8,8,"{8: 3}"
523,NC_015859,unanimous,1,1,1,"{1: 3}"
524,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
525,NC_015859,unanimous,1,1,1,"{1: 3}"
526,NC_009767,unanimous,3,3,3,"{3: 3}"
527,NC_015656,unanimous,8,8,8,"{8: 3}"
528,NC_009511,unanimous,7,7,7,"{7: 3}"
529,NC_015656,unanimous,8,8,8,"{8: 3}"
530,NC_015656,unanimous,8,8,8,"{8: 3}"
531,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
532,NC_009511,unanimous,7,7,7,"{7: 3}"
533,NC_015656,unanimous,8,8,8,"{8: 3}"
534,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
535,NC_015859,unanimous,1,1,1,"{1: 3}"
536,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
537,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
538,NC_015656,unanimous,8,8,8,"{8: 3}"
539,NC_015656,unanimous,8,8,8,"{8: 3}"
540,NC_009767,unanimous,3,3,3,"{3: 3}"
541,NC_015656,unanimous,8,8,8,"{8: 3}"
542,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
543,NC_015656,unanimous,8,8,8,"{8: 3}"
544,NC_013943,unanimous,0,0,0,"{0: 3}"
545,NC_015656,unanimous,8,8,8,"{8: 3}"
546,NC_009511,unanimous,7,7,7,"{7: 3}"
547,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
548,NC_015656,unanimous,8,8,8,"{8: 3}"
549,NC_009511,unanimous,7,7,7,"{7: 3}"
550,NC_015656,unanimous,8,8,8,"{8: 3}"
551,NC_015656,unanimous,8,8,8,"{8: 3}"
552,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
553,NC_015656,unanimous,8,8,8,"{8: 3}"
554,NC_015859,unanimous,1,1,1,"{1: 3}"
555,NC_015656,unanimous,8,8,8,"{8: 3}"
556,NC_015656,unanimous,8,8,8,"{8: 3}"
557,NC_015656,unanimous,8,8,8,"{8: 3}"
558,NC_009767,majority,7,3,3,"{7: 1; 3: 2}"
559,NC_015859,unanimous,1,1,1,"{1: 3}"
560,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
561,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
562,NC_015656,unanimous,8,8,8,"{8: 3}"
563,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
564,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
565,NC_015656,unanimous,8,8,8,"{8: 3}"
566,NC_009511,unanimous,7,7,7,"{7: 3}"
567,NC_015656,unanimous,8,8,8,"{8: 3}"
568,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
569,NC_015859,unanimous,1,1,1,"{1: 3}"
570,NC_015656,unanimous,8,8,8,"{8: 3}"
571,NC_015656,unanimous,8,8,8,"{8: 3}"
572,NC_015656,unanimous,8,8,8,"{8: 3}"
573,NC_015656,unanimous,8,8,8,"{8: 3}"
574,NC_009511,unanimous,7,7,7,"{7: 3}"
575,NC_015656,unanimous,8,8,8,"{8: 3}"
576,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
577,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
578,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
579,NC_015656,unanimous,8,8,8,"{8: 3}"
580,NC_015656,unanimous,8,8,8,"{8: 3}"
581,NC_009511,majority,7,7,3,"{7: 2; 3: 1}"
582,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
583,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
584,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
585,NC_015859,unanimous,1,1,1,"{1: 3}"
586,NC_015656,unanimous,8,8,8,"{8: 3}"
587,NC_009767,unanimous,3,3,3,"{3: 3}"
588,NC_015656,unanimous,8,8,8,"{8: 3}"
589,NC_015859,unanimous,1,1,1,"{1: 3}"
590,NC_015656,unanimous,8,8,8,"{8: 3}"
591,NC_009511,unanimous,7,7,7,"{7: 3}"
592,NC_015656,unanimous,8,8,8,"{8: 3}"
593,NC_015656,unanimous,8,8,8,"{8: 3}"
594,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
595,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
596,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
597,NC_015859,unanimous,1,1,1,"{1: 3}"
598,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
599,NC_015656,unanimous,8,8,8,"{8: 3}"
600,NC_015859,unanimous,1,1,1,"{1: 3}"
601,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
602,NC_015859,unanimous,1,1,1,"{1: 3}"
603,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
604,NC_009767,majority,3,8,3,"{3: 2; 8: 1}"
605,NC_015656,unanimous,8,8,8,"{8: 3}"
606,NC_015859,unanimous,1,1,1,"{1: 3}"
607,NC_015859,majority,1,1,3,"{1: 2; 3: 1}"
608,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
609,NC_015656,unanimous,8,8,8,"{8: 3}"
610,NC_015656,unanimous,8,8,8,"{8: 3}"
611,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
612,NC_015656,unanimous,8,8,8,"{8: 3}"
613,NC_009767,unanimous,3,3,3,"{3: 3}"
614,NC_015859,unanimous,1,1,1,"{1: 3}"
615,NC_015656,unanimous,8,8,8,"{8: 3}"
616,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
617,NC_015656,unanimous,8,8,8,"{8: 3}"
618,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
619,NC_015859,tie_breaker,8,7,1,"{8: 1; 7: 1; 1: 1}"
620,NC_015656,unanimous,8,8,8,"{8: 3}"
621,NC_015859,unanimous,1,1,1,"{1: 3}"
622,NC_015656,unanimous,8,8,8,"{8: 3}"
623,NC_015656,unanimous,8,8,8,"{8: 3}"
624,NC_015859,unanimous,1,1,1,"{1: 3}"
625,NC_015859,majority,3,1,1,"{3: 1; 1: 2}"
626,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
627,NC_009767,unanimous,3,3,3,"{3: 3}"
628,NC_015656,unanimous,8,8,8,"{8: 3}"
629,NC_015859,unanimous,1,1,1,"{1: 3}"
630,NC_015656,unanimous,8,8,8,"{8: 3}"
631,NC_015656,unanimous,8,8,8,"{8: 3}"
632,NC_015859,unanimous,1,1,1,"{1: 3}"
633,NC_015859,unanimous,1,1,1,"{1: 3}"
634,NC_015656,unanimous,8,8,8,"{8: 3}"
635,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
636,NC_015656,unanimous,8,8,8,"{8: 3}"
637,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
638,NC_015656,unanimous,8,8,8,"{8: 3}"
639,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
640,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
641,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
642,NC_009511,unanimous,7,7,7,"{7: 3}"
643,NC_015656,unanimous,8,8,8,"{8: 3}"
644,NC_009767,unanimous,3,3,3,"{3: 3}"
645,NC_015656,unanimous,8,8,8,"{8: 3}"
646,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
647,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
648,NC_015656,unanimous,8,8,8,"{8: 3}"
649,NC_015859,majority,1,7,1,"{1: 2; 7: 1}"
650,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
651,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
652,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
653,NC_015656,unanimous,8,8,8,"{8: 3}"
654,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
655,NC_015859,unanimous,1,1,1,"{1: 3}"
656,NC_015656,unanimous,8,8,8,"{8: 3}"
657,NC_015656,unanimous,8,8,8,"{8: 3}"
658,NC_015656,unanimous,8,8,8,"{8: 3}"
659,NC_013943,majority,0,0,3,"{0: 2; 3: 1}"
660,NC_015656,unanimous,8,8,8,"{8: 3}"
661,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
662,NC_015656,unanimous,8,8,8,"{8: 3}"
663,NC_015656,unanimous,8,8,8,"{8: 3}"
664,NC_015859,unanimous,1,1,1,"{1: 3}"
665,NC_009767,unanimous,3,3,3,"{3: 3}"
666,NC_015656,unanimous,8,8,8,"{8: 3}"
667,NC_015859,unanimous,1,1,1,"{1: 3}"
668,NC_015859,unanimous,1,1,1,"{1: 3}"
669,NC_015656,unanimous,8,8,8,"{8: 3}"
670,NC_015859,unanimous,1,1,1,"{1: 3}"
671,NC_015859,unanimous,1,1,1,"{1: 3}"
672,NC_015656,unanimous,8,8,8,"{8: 3}"
673,NC_015656,unanimous,8,8,8,"{8: 3}"
674,NC_009767,majority,1,3,3,"{1: 1; 3: 2}"
675,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
676,NC_015656,unanimous,8,8,8,"{8: 3}"
677,NC_015859,unanimous,1,1,1,"{1: 3}"
678,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
679,NC_015656,unanimous,8,8,8,"{8: 3}"
680,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
681,NC_015859,unanimous,1,1,1,"{1: 3}"
682,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
683,NC_015656,unanimous,8,8,8,"{8: 3}"
684,NC_015656,unanimous,8,8,8,"{8: 3}"
685,NC_015656,unanimous,8,8,8,"{8: 3}"
686,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
687,NC_015859,unanimous,1,1,1,"{1: 3}"
688,NC_009511,unanimous,7,7,7,"{7: 3}"
689,NC_009767,unanimous,3,3,3,"{3: 3}"
690,NC_015656,unanimous,8,8,8,"{8: 3}"
691,NC_009511,tie_breaker,1,8,7,"{1: 1; 8: 1; 7: 1}"
692,NC_015656,unanimous,8,8,8,"{8: 3}"
693,NC_015656,unanimous,8,8,8,"{8: 3}"
694,NC_009767,unanimous,3,3,3,"{3: 3}"
695,NC_015656,unanimous,8,8,8,"{8: 3}"
696,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
697,NC_015859,unanimous,1,1,1,"{1: 3}"
698,NC_009511,unanimous,7,7,7,"{7: 3}"
699,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
700,NC_015656,unanimous,8,8,8,"{8: 3}"
701,NC_009511,unanimous,7,7,7,"{7: 3}"
702,NC_015859,unanimous,1,1,1,"{1: 3}"
703,NC_015859,majority,3,1,1,"{3: 1; 1: 2}"
704,NC_015656,unanimous,8,8,8,"{8: 3}"
705,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
706,NC_015656,unanimous,8,8,8,"{8: 3}"
707,NC_015656,unanimous,8,8,8,"{8: 3}"
708,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
709,NC_015656,tie_breaker,1,3,8,"{1: 1; 3: 1; 8: 1}"
710,NC_015656,unanimous,8,8,8,"{8: 3}"
711,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
712,NC_015656,unanimous,8,8,8,"{8: 3}"
713,NC_015656,unanimous,8,8,8,"{8: 3}"
714,NC_015656,unanimous,8,8,8,"{8: 3}"
715,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
716,NC_015859,majority,1,3,1,"{1: 2; 3: 1}"
717,NC_009767,majority,3,3,6,"{3: 2; 6: 1}"
718,NC_015656,unanimous,8,8,8,"{8: 3}"
719,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
720,NC_015656,tie_breaker,0,3,8,"{0: 1; 3: 1; 8: 1}"
721,NC_015656,unanimous,8,8,8,"{8: 3}"
722,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
723,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
724,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
725,NC_015656,unanimous,8,8,8,"{8: 3}"
726,NC_015656,unanimous,8,8,8,"{8: 3}"
727,NC_015656,unanimous,8,8,8,"{8: 3}"
728,NC_015656,unanimous,8,8,8,"{8: 3}"
729,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
730,NC_015859,unanimous,1,1,1,"{1: 3}"
731,NC_015656,unanimous,8,8,8,"{8: 3}"
732,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
733,NC_015656,unanimous,8,8,8,"{8: 3}"
734,NC_015656,unanimous,8,8,8,"{8: 3}"
735,NC_015859,unanimous,1,1,1,"{1: 3}"
736,NC_015656,unanimous,8,8,8,"{8: 3}"
737,NC_015656,unanimous,8,8,8,"{8: 3}"
738,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
739,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
740,NC_015656,unanimous,8,8,8,"{8: 3}"
741,NC_015656,unanimous,8,8,8,"{8: 3}"
742,NC_015859,unanimous,1,1,1,"{1: 3}"
743,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
744,NC_015656,unanimous,8,8,8,"{8: 3}"
745,NC_015859,unanimous,1,1,1,"{1: 3}"
746,NC_015859,unanimous,1,1,1,"{1: 3}"
747,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
748,NC_009767,majority,6,3,3,"{6: 1; 3: 2}"
749,NC_015656,unanimous,8,8,8,"{8: 3}"
750,NC_015656,unanimous,8,8,8,"{8: 3}"
751,NC_015656,unanimous,8,8,8,"{8: 3}"
752,NC_013943,unanimous,0,0,0,"{0: 3}"
753,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
754,NC_015656,unanimous,8,8,8,"{8: 3}"
755,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
756,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
757,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
758,NC_015656,unanimous,8,8,8,"{8: 3}"
759,NC_015859,unanimous,1,1,1,"{1: 3}"
760,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
761,NC_015656,unanimous,8,8,8,"{8: 3}"
762,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
763,NC_009511,unanimous,7,7,7,"{7: 3}"
764,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
765,NC_015656,unanimous,8,8,8,"{8: 3}"
766,NC_015656,unanimous,8,8,8,"{8: 3}"
767,NC_015656,unanimous,8,8,8,"{8: 3}"
768,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
769,NC_015859,unanimous,1,1,1,"{1: 3}"
770,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
771,NC_015656,unanimous,8,8,8,"{8: 3}"
772,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
773,NC_013943,majority,3,0,0,"{3: 1; 0: 2}"
774,NC_015656,unanimous,8,8,8,"{8: 3}"
775,NC_015656,unanimous,8,8,8,"{8: 3}"
776,NC_015859,unanimous,1,1,1,"{1: 3}"
777,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
778,NC_015859,unanimous,1,1,1,"{1: 3}"
779,NC_015656,unanimous,8,8,8,"{8: 3}"
780,NC_009767,majority,8,3,3,"{8: 1; 3: 2}"
781,NC_015859,unanimous,1,1,1,"{1: 3}"
782,NC_015859,unanimous,1,1,1,"{1: 3}"
783,NC_015656,unanimous,8,8,8,"{8: 3}"
784,NC_015656,unanimous,8,8,8,"{8: 3}"
785,NC_015859,unanimous,1,1,1,"{1: 3}"
786,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
787,NC_015656,unanimous,8,8,8,"{8: 3}"
788,NC_015859,unanimous,1,1,1,"{1: 3}"
789,NC_009767,unanimous,3,3,3,"{3: 3}"
790,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
791,NC_015656,unanimous,8,8,8,"{8: 3}"
792,NC_009767,unanimous,3,3,3,"{3: 3}"
793,NC_015859,unanimous,1,1,1,"{1: 3}"
794,NC_009767,unanimous,3,3,3,"{3: 3}"
795,NC_009767,unanimous,3,3,3,"{3: 3}"
796,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
797,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
798,NC_015656,unanimous,8,8,8,"{8: 3}"
799,NC_011138,unanimous,6,6,6,"{6: 3}"
800,NC_015656,unanimous,8,8,8,"{8: 3}"
801,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
802,NC_015656,unanimous,8,8,8,"{8: 3}"
803,NC_015859,unanimous,1,1,1,"{1: 3}"
804,NC_015656,unanimous,8,8,8,"{8: 3}"
805,NC_015859,unanimous,1,1,1,"{1: 3}"
806,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
807,NC_015656,unanimous,8,8,8,"{8: 3}"
808,NC_015656,unanimous,8,8,8,"{8: 3}"
809,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
810,NC_015859,unanimous,1,1,1,"{1: 3}"
811,NC_015656,unanimous,8,8,8,"{8: 3}"
812,NC_015859,unanimous,1,1,1,"{1: 3}"
813,NC_015656,unanimous,8,8,8,"{8: 3}"
814,NC_013943,unanimous,0,0,0,"{0: 3}"
815,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
816,NC_015656,unanimous,8,8,8,"{8: 3}"
817,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
818,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
819,NC_015656,unanimous,8,8,8,"{8: 3}"
820,NC_015656,unanimous,8,8,8,"{8: 3}"
821,NC_015656,unanimous,8,8,8,"{8: 3}"
822,NC_015656,unanimous,8,8,8,"{8: 3}"
823,NC_009767,majority,1,3,3,"{1: 1; 3: 2}"
824,NC_015656,unanimous,8,8,8,"{8: 3}"
825,NC_015656,unanimous,8,8,8,"{8: 3}"
826,NC_015656,unanimous,8,8,8,"{8: 3}"
827,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
828,NC_015656,unanimous,8,8,8,"{8: 3}"
829,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
830,NC_015656,unanimous,8,8,8,"{8: 3}"
831,NC_015656,unanimous,8,8,8,"{8: 3}"
832,NC_015656,unanimous,8,8,8,"{8: 3}"
833,NC_009767,unanimous,3,3,3,"{3: 3}"
834,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
835,NC_015656,unanimous,8,8,8,"{8: 3}"
836,NC_015859,unanimous,1,1,1,"{1: 3}"
837,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
838,NC_009767,unanimous,3,3,3,"{3: 3}"
839,NC_015656,unanimous,8,8,8,"{8: 3}"
840,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
841,NC_015656,unanimous,8,8,8,"{8: 3}"
842,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
843,NC_015656,unanimous,8,8,8,"{8: 3}"
844,NC_009511,unanimous,7,7,7,"{7: 3}"
845,NC_015656,unanimous,8,8,8,"{8: 3}"
846,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
847,NC_015859,majority,7,1,1,"{7: 1; 1: 2}"
848,NC_015656,unanimous,8,8,8,"{8: 3}"
849,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
850,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
851,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
852,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
853,NC_015656,unanimous,8,8,8,"{8: 3}"
854,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
855,NC_015656,unanimous,8,8,8,"{8: 3}"
856,NC_015656,unanimous,8,8,8,"{8: 3}"
857,NC_015656,unanimous,8,8,8,"{8: 3}"
858,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
859,NC_015859,unanimous,1,1,1,"{1: 3}"
860,NC_015859,unanimous,1,1,1,"{1: 3}"
861,NC_015656,unanimous,8,8,8,"{8: 3}"
862,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
863,NC_015656,unanimous,8,8,8,"{8: 3}"
864,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
865,NC_015656,unanimous,8,8,8,"{8: 3}"
866,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
867,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
868,NC_015859,unanimous,1,1,1,"{1: 3}"
869,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
870,NC_015859,unanimous,1,1,1,"{1: 3}"
871,NC_009767,unanimous,3,3,3,"{3: 3}"
872,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
873,NC_015859,unanimous,1,1,1,"{1: 3}"
874,NC_015859,unanimous,1,1,1,"{1: 3}"
875,NC_015859,unanimous,1,1,1,"{1: 3}"
876,NC_015656,unanimous,8,8,8,"{8: 3}"
877,NC_009511,unanimous,7,7,7,"{7: 3}"
878,NC_015859,unanimous,1,1,1,"{1: 3}"
879,NC_015859,unanimous,1,1,1,"{1: 3}"
880,NC_015859,unanimous,1,1,1,"{1: 3}"
881,NC_015656,unanimous,8,8,8,"{8: 3}"
882,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
883,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
884,NC_009511,unanimous,7,7,7,"{7: 3}"
885,NC_015656,unanimous,8,8,8,"{8: 3}"
886,NC_009767,majority,3,1,3,"{3: 2; 1: 1}"
887,NC_015859,unanimous,1,1,1,"{1: 3}"
888,NC_015656,unanimous,8,8,8,"{8: 3}"
889,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
890,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
891,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
892,NC_015859,unanimous,1,1,1,"{1: 3}"
893,NC_009511,unanimous,7,7,7,"{7: 3}"
894,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
895,NC_015656,unanimous,8,8,8,"{8: 3}"
896,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
897,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
898,NC_015656,unanimous,8,8,8,"{8: 3}"
899,NC_009511,unanimous,7,7,7,"{7: 3}"
900,NC_015656,unanimous,8,8,8,"{8: 3}"
901,NC_015656,unanimous,8,8,8,"{8: 3}"
902,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
903,NC_015656,unanimous,8,8,8,"{8: 3}"
904,NC_009767,unanimous,3,3,3,"{3: 3}"
905,NC_015656,unanimous,8,8,8,"{8: 3}"
906,NC_015859,unanimous,1,1,1,"{1: 3}"
907,NC_015656,unanimous,8,8,8,"{8: 3}"
908,NC_015656,unanimous,8,8,8,"{8: 3}"
909,NC_009767,majority,3,8,3,"{3: 2; 8: 1}"
910,NC_015656,unanimous,8,8,8,"{8: 3}"
911,NC_015656,unanimous,8,8,8,"{8: 3}"
912,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
913,NC_009767,unanimous,3,3,3,"{3: 3}"
914,NC_015859,unanimous,1,1,1,"{1: 3}"
915,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
916,NC_015656,unanimous,8,8,8,"{8: 3}"
917,NC_011138,majority,3,6,6,"{3: 1; 6: 2}"
918,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
919,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
920,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
921,NC_015656,unanimous,8,8,8,"{8: 3}"
922,NC_015859,unanimous,1,1,1,"{1: 3}"
923,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
924,NC_015656,unanimous,8,8,8,"{8: 3}"
925,NC_015656,unanimous,8,8,8,"{8: 3}"
926,NC_013943,unanimous,0,0,0,"{0: 3}"
927,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
928,NC_008709,unanimous,9,9,9,"{9: 3}"
929,NC_015656,unanimous,8,8,8,"{8: 3}"
930,NC_015859,majority,3,1,1,"{3: 1; 1: 2}"
931,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
932,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
933,NC_015656,unanimous,8,8,8,"{8: 3}"
934,NC_015656,unanimous,8,8,8,"{8: 3}"
935,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
936,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
937,NC_015656,unanimous,8,8,8,"{8: 3}"
938,NC_015656,unanimous,8,8,8,"{8: 3}"
939,NC_015859,unanimous,1,1,1,"{1: 3}"
940,NC_011138,unanimous,6,6,6,"{6: 3}"
941,NC_015656,unanimous,8,8,8,"{8: 3}"
