sequence_id,predicted_genome,decision_type,k3_prediction,k5_prediction,k7_prediction,vote_counts
471,NC_015859,unanimous,1,1,1,"{1: 3}"
472,NC_015656,unanimous,8,8,8,"{8: 3}"
473,NC_015656,unanimous,8,8,8,"{8: 3}"
474,NC_015656,unanimous,8,8,8,"{8: 3}"
475,NC_015656,unanimous,8,8,8,"{8: 3}"
476,NC_015656,unanimous,8,8,8,"{8: 3}"
477,NC_015656,tie_breaker,3,7,8,"{3: 1; 7: 1; 8: 1}"
478,NC_015656,unanimous,8,8,8,"{8: 3}"
479,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
480,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
481,NC_015656,unanimous,8,8,8,"{8: 3}"
482,NC_015859,majority,1,1,3,"{1: 2; 3: 1}"
483,NC_015656,unanimous,8,8,8,"{8: 3}"
484,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
485,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
486,NC_015656,unanimous,8,8,8,"{8: 3}"
487,NC_015656,unanimous,8,8,8,"{8: 3}"
488,NC_015656,unanimous,8,8,8,"{8: 3}"
489,NC_015859,unanimous,1,1,1,"{1: 3}"
490,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
491,NC_015656,unanimous,8,8,8,"{8: 3}"
492,NC_015656,unanimous,8,8,8,"{8: 3}"
493,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
494,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
495,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
496,NC_015656,unanimous,8,8,8,"{8: 3}"
497,NC_015656,unanimous,8,8,8,"{8: 3}"
498,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
499,NC_015656,unanimous,8,8,8,"{8: 3}"
500,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
501,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
502,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
503,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
504,NC_015656,unanimous,8,8,8,"{8: 3}"
505,NC_009511,majority,7,8,7,"{7: 2; 8: 1}"
506,NC_015656,unanimous,8,8,8,"{8: 3}"
507,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
508,NC_015656,unanimous,8,8,8,"{8: 3}"
509,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
510,NC_015656,unanimous,8,8,8,"{8: 3}"
511,NC_015656,unanimous,8,8,8,"{8: 3}"
512,NC_015656,unanimous,8,8,8,"{8: 3}"
513,NC_015656,unanimous,8,8,8,"{8: 3}"
514,NC_015656,unanimous,8,8,8,"{8: 3}"
515,NC_015656,unanimous,8,8,8,"{8: 3}"
516,NC_015656,unanimous,8,8,8,"{8: 3}"
517,NC_015656,unanimous,8,8,8,"{8: 3}"
518,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
519,NC_015656,unanimous,8,8,8,"{8: 3}"
520,NC_015656,unanimous,8,8,8,"{8: 3}"
521,NC_015656,unanimous,8,8,8,"{8: 3}"
522,NC_015656,unanimous,8,8,8,"{8: 3}"
523,NC_015656,unanimous,8,8,8,"{8: 3}"
524,NC_009511,majority,7,7,1,"{7: 2; 1: 1}"
525,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
526,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
527,NC_015656,unanimous,8,8,8,"{8: 3}"
528,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
529,NC_015656,unanimous,8,8,8,"{8: 3}"
530,NC_015656,unanimous,8,8,8,"{8: 3}"
531,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
532,NC_015656,unanimous,8,8,8,"{8: 3}"
533,NC_015656,unanimous,8,8,8,"{8: 3}"
534,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
535,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
536,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
537,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
538,NC_015656,unanimous,8,8,8,"{8: 3}"
539,NC_015656,unanimous,8,8,8,"{8: 3}"
540,NC_015656,tie_breaker,3,6,8,"{3: 1; 6: 1; 8: 1}"
541,NC_015656,unanimous,8,8,8,"{8: 3}"
542,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
543,NC_015656,unanimous,8,8,8,"{8: 3}"
544,NC_013943,majority,0,0,8,"{0: 2; 8: 1}"
545,NC_015656,unanimous,8,8,8,"{8: 3}"
546,NC_015656,unanimous,8,8,8,"{8: 3}"
547,NC_015656,unanimous,8,8,8,"{8: 3}"
548,NC_015656,unanimous,8,8,8,"{8: 3}"
549,NC_009511,unanimous,7,7,7,"{7: 3}"
550,NC_015656,unanimous,8,8,8,"{8: 3}"
551,NC_015656,unanimous,8,8,8,"{8: 3}"
552,NC_015656,unanimous,8,8,8,"{8: 3}"
553,NC_015656,unanimous,8,8,8,"{8: 3}"
554,NC_015859,unanimous,1,1,1,"{1: 3}"
555,NC_015656,unanimous,8,8,8,"{8: 3}"
556,NC_015656,unanimous,8,8,8,"{8: 3}"
557,NC_015656,unanimous,8,8,8,"{8: 3}"
558,NC_015656,tie_breaker,3,7,8,"{3: 1; 7: 1; 8: 1}"
559,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
560,NC_009511,unanimous,7,7,7,"{7: 3}"
561,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
562,NC_015656,unanimous,8,8,8,"{8: 3}"
563,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
564,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
565,NC_015656,unanimous,8,8,8,"{8: 3}"
566,NC_009511,unanimous,7,7,7,"{7: 3}"
567,NC_015656,unanimous,8,8,8,"{8: 3}"
568,NC_015656,unanimous,8,8,8,"{8: 3}"
569,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
570,NC_015656,unanimous,8,8,8,"{8: 3}"
571,NC_015656,unanimous,8,8,8,"{8: 3}"
572,NC_015656,unanimous,8,8,8,"{8: 3}"
573,NC_015656,unanimous,8,8,8,"{8: 3}"
574,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
575,NC_015656,unanimous,8,8,8,"{8: 3}"
576,NC_015656,unanimous,8,8,8,"{8: 3}"
577,NC_015656,unanimous,8,8,8,"{8: 3}"
578,NC_015656,unanimous,8,8,8,"{8: 3}"
579,NC_015656,unanimous,8,8,8,"{8: 3}"
580,NC_015656,unanimous,8,8,8,"{8: 3}"
581,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
582,NC_015656,unanimous,8,8,8,"{8: 3}"
583,NC_015859,unanimous,1,1,1,"{1: 3}"
584,NC_015656,unanimous,8,8,8,"{8: 3}"
585,NC_015656,unanimous,8,8,8,"{8: 3}"
586,NC_015656,unanimous,8,8,8,"{8: 3}"
587,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
588,NC_015656,unanimous,8,8,8,"{8: 3}"
589,NC_015859,unanimous,1,1,1,"{1: 3}"
590,NC_015656,unanimous,8,8,8,"{8: 3}"
591,NC_009511,unanimous,7,7,7,"{7: 3}"
592,NC_015656,unanimous,8,8,8,"{8: 3}"
593,NC_015656,unanimous,8,8,8,"{8: 3}"
594,NC_015656,unanimous,8,8,8,"{8: 3}"
595,NC_009511,tie_breaker,8,1,7,"{8: 1; 1: 1; 7: 1}"
596,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
597,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
598,NC_015656,unanimous,8,8,8,"{8: 3}"
599,NC_015656,unanimous,8,8,8,"{8: 3}"
600,NC_009511,majority,1,7,7,"{1: 1; 7: 2}"
601,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
602,NC_015656,tie_breaker,1,3,8,"{1: 1; 3: 1; 8: 1}"
603,NC_015656,unanimous,8,8,8,"{8: 3}"
604,NC_009767,majority,1,3,3,"{1: 1; 3: 2}"
605,NC_015656,unanimous,8,8,8,"{8: 3}"
606,NC_015656,unanimous,8,8,8,"{8: 3}"
607,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
608,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
609,NC_015656,unanimous,8,8,8,"{8: 3}"
610,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
611,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
612,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
613,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
614,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
615,NC_015656,unanimous,8,8,8,"{8: 3}"
616,NC_015656,majority,8,3,8,"{8: 2; 3: 1}"
617,NC_015656,unanimous,8,8,8,"{8: 3}"
618,NC_015656,tie_breaker,7,1,8,"{7: 1; 1: 1; 8: 1}"
619,NC_015656,unanimous,8,8,8,"{8: 3}"
620,NC_015656,unanimous,8,8,8,"{8: 3}"
621,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
622,NC_015656,unanimous,8,8,8,"{8: 3}"
623,NC_015656,unanimous,8,8,8,"{8: 3}"
624,NC_015859,unanimous,1,1,1,"{1: 3}"
625,NC_015859,unanimous,1,1,1,"{1: 3}"
626,NC_015656,unanimous,8,8,8,"{8: 3}"
627,NC_009767,majority,3,8,3,"{3: 2; 8: 1}"
628,NC_015656,unanimous,8,8,8,"{8: 3}"
629,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
630,NC_015656,unanimous,8,8,8,"{8: 3}"
631,NC_015656,unanimous,8,8,8,"{8: 3}"
632,NC_015859,unanimous,1,1,1,"{1: 3}"
633,NC_015656,unanimous,8,8,8,"{8: 3}"
634,NC_015656,unanimous,8,8,8,"{8: 3}"
635,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
636,NC_015656,unanimous,8,8,8,"{8: 3}"
637,NC_015656,unanimous,8,8,8,"{8: 3}"
638,NC_015656,unanimous,8,8,8,"{8: 3}"
639,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
640,NC_015656,unanimous,8,8,8,"{8: 3}"
641,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
642,NC_015656,tie_breaker,1,7,8,"{1: 1; 7: 1; 8: 1}"
643,NC_015656,unanimous,8,8,8,"{8: 3}"
644,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
645,NC_015656,unanimous,8,8,8,"{8: 3}"
646,NC_015656,unanimous,8,8,8,"{8: 3}"
647,NC_015859,unanimous,1,1,1,"{1: 3}"
648,NC_015656,unanimous,8,8,8,"{8: 3}"
649,NC_015859,unanimous,1,1,1,"{1: 3}"
650,NC_015656,unanimous,8,8,8,"{8: 3}"
651,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
652,NC_015656,unanimous,8,8,8,"{8: 3}"
653,NC_015656,unanimous,8,8,8,"{8: 3}"
654,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
655,NC_015859,unanimous,1,1,1,"{1: 3}"
656,NC_015656,unanimous,8,8,8,"{8: 3}"
657,NC_015656,unanimous,8,8,8,"{8: 3}"
658,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
659,NC_015656,tie_breaker,3,0,8,"{3: 1; 0: 1; 8: 1}"
660,NC_015656,unanimous,8,8,8,"{8: 3}"
661,NC_015656,unanimous,8,8,8,"{8: 3}"
662,NC_015656,unanimous,8,8,8,"{8: 3}"
663,NC_015656,unanimous,8,8,8,"{8: 3}"
664,NC_015656,unanimous,8,8,8,"{8: 3}"
665,NC_015656,tie_breaker,3,1,8,"{3: 1; 1: 1; 8: 1}"
666,NC_015656,unanimous,8,8,8,"{8: 3}"
667,NC_015656,unanimous,8,8,8,"{8: 3}"
668,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
669,NC_015656,unanimous,8,8,8,"{8: 3}"
670,NC_015859,unanimous,1,1,1,"{1: 3}"
671,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
672,NC_015656,unanimous,8,8,8,"{8: 3}"
673,NC_015656,unanimous,8,8,8,"{8: 3}"
674,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
675,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
676,NC_015656,unanimous,8,8,8,"{8: 3}"
677,NC_015859,unanimous,1,1,1,"{1: 3}"
678,NC_015656,unanimous,8,8,8,"{8: 3}"
679,NC_015656,unanimous,8,8,8,"{8: 3}"
680,NC_015859,majority,8,1,1,"{8: 1; 1: 2}"
681,NC_015859,unanimous,1,1,1,"{1: 3}"
682,NC_015656,unanimous,8,8,8,"{8: 3}"
683,NC_015656,unanimous,8,8,8,"{8: 3}"
684,NC_015656,unanimous,8,8,8,"{8: 3}"
685,NC_015656,unanimous,8,8,8,"{8: 3}"
686,NC_015656,unanimous,8,8,8,"{8: 3}"
687,NC_015859,unanimous,1,1,1,"{1: 3}"
688,NC_009511,unanimous,7,7,7,"{7: 3}"
689,NC_009767,unanimous,3,3,3,"{3: 3}"
690,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
691,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
692,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
693,NC_015656,unanimous,8,8,8,"{8: 3}"
694,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
695,NC_015656,unanimous,8,8,8,"{8: 3}"
696,NC_015656,tie_breaker,1,3,8,"{1: 1; 3: 1; 8: 1}"
697,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
698,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
699,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
700,NC_015859,unanimous,1,1,1,"{1: 3}"
701,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
702,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
703,NC_015656,unanimous,8,8,8,"{8: 3}"
704,NC_015656,unanimous,8,8,8,"{8: 3}"
705,NC_015656,unanimous,8,8,8,"{8: 3}"
706,NC_015656,unanimous,8,8,8,"{8: 3}"
707,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
708,NC_015656,unanimous,8,8,8,"{8: 3}"
709,NC_015656,unanimous,8,8,8,"{8: 3}"
710,NC_015656,unanimous,8,8,8,"{8: 3}"
711,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
712,NC_015656,unanimous,8,8,8,"{8: 3}"
713,NC_015656,unanimous,8,8,8,"{8: 3}"
714,NC_015656,unanimous,8,8,8,"{8: 3}"
715,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
716,NC_015656,unanimous,8,8,8,"{8: 3}"
717,NC_011138,majority,6,6,8,"{6: 2; 8: 1}"
718,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
719,NC_015656,unanimous,8,8,8,"{8: 3}"
720,NC_015656,unanimous,8,8,8,"{8: 3}"
721,NC_015656,unanimous,8,8,8,"{8: 3}"
722,NC_015656,unanimous,8,8,8,"{8: 3}"
723,NC_015656,majority,8,3,8,"{8: 2; 3: 1}"
724,NC_015656,unanimous,8,8,8,"{8: 3}"
725,NC_015656,unanimous,8,8,8,"{8: 3}"
726,NC_015656,unanimous,8,8,8,"{8: 3}"
727,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
728,NC_015656,unanimous,8,8,8,"{8: 3}"
729,NC_015656,unanimous,8,8,8,"{8: 3}"
730,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
731,NC_015656,unanimous,8,8,8,"{8: 3}"
732,NC_015656,unanimous,8,8,8,"{8: 3}"
733,NC_015656,unanimous,8,8,8,"{8: 3}"
734,NC_015656,unanimous,8,8,8,"{8: 3}"
735,NC_015859,unanimous,1,1,1,"{1: 3}"
736,NC_015656,unanimous,8,8,8,"{8: 3}"
737,NC_015656,unanimous,8,8,8,"{8: 3}"
738,NC_015656,unanimous,8,8,8,"{8: 3}"
739,NC_015859,majority,1,1,7,"{1: 2; 7: 1}"
740,NC_015859,unanimous,1,1,1,"{1: 3}"
741,NC_015656,unanimous,8,8,8,"{8: 3}"
742,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
743,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
744,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
745,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
746,NC_015859,unanimous,1,1,1,"{1: 3}"
747,NC_015656,unanimous,8,8,8,"{8: 3}"
748,NC_009767,majority,3,6,3,"{3: 2; 6: 1}"
749,NC_015656,unanimous,8,8,8,"{8: 3}"
750,NC_015656,unanimous,8,8,8,"{8: 3}"
751,NC_015656,unanimous,8,8,8,"{8: 3}"
752,NC_013943,unanimous,0,0,0,"{0: 3}"
753,NC_009511,unanimous,7,7,7,"{7: 3}"
754,NC_015656,unanimous,8,8,8,"{8: 3}"
755,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
756,NC_013943,unanimous,0,0,0,"{0: 3}"
757,NC_015656,unanimous,8,8,8,"{8: 3}"
758,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
759,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
760,NC_015656,unanimous,8,8,8,"{8: 3}"
761,NC_015656,unanimous,8,8,8,"{8: 3}"
762,NC_009511,majority,7,7,8,"{7: 2; 8: 1}"
763,NC_009511,unanimous,7,7,7,"{7: 3}"
764,NC_015656,unanimous,8,8,8,"{8: 3}"
765,NC_015656,unanimous,8,8,8,"{8: 3}"
766,NC_015656,unanimous,8,8,8,"{8: 3}"
767,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
768,NC_015656,unanimous,8,8,8,"{8: 3}"
769,NC_015859,unanimous,1,1,1,"{1: 3}"
770,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
771,NC_015656,unanimous,8,8,8,"{8: 3}"
772,NC_015656,majority,7,8,8,"{7: 1; 8: 2}"
773,NC_013943,majority,0,0,8,"{0: 2; 8: 1}"
774,NC_015656,unanimous,8,8,8,"{8: 3}"
775,NC_015656,unanimous,8,8,8,"{8: 3}"
776,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
777,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
778,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
779,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
780,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
781,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
782,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
783,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
784,NC_015656,unanimous,8,8,8,"{8: 3}"
785,NC_015859,unanimous,1,1,1,"{1: 3}"
786,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
787,NC_015656,unanimous,8,8,8,"{8: 3}"
788,NC_015656,unanimous,8,8,8,"{8: 3}"
789,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
790,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
791,NC_015656,unanimous,8,8,8,"{8: 3}"
792,NC_015656,unanimous,8,8,8,"{8: 3}"
793,NC_015859,unanimous,1,1,1,"{1: 3}"
794,NC_009767,unanimous,3,3,3,"{3: 3}"
795,NC_015656,majority,8,9,8,"{8: 2; 9: 1}"
796,NC_015656,unanimous,8,8,8,"{8: 3}"
797,NC_015656,unanimous,8,8,8,"{8: 3}"
798,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
799,NC_015656,unanimous,8,8,8,"{8: 3}"
800,NC_015656,unanimous,8,8,8,"{8: 3}"
801,NC_015656,majority,8,8,3,"{8: 2; 3: 1}"
802,NC_015656,unanimous,8,8,8,"{8: 3}"
803,NC_015656,unanimous,8,8,8,"{8: 3}"
804,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
805,NC_015656,unanimous,8,8,8,"{8: 3}"
806,NC_015859,unanimous,1,1,1,"{1: 3}"
807,NC_015656,unanimous,8,8,8,"{8: 3}"
808,NC_015656,unanimous,8,8,8,"{8: 3}"
809,NC_015656,unanimous,8,8,8,"{8: 3}"
810,NC_015656,unanimous,8,8,8,"{8: 3}"
811,NC_015656,unanimous,8,8,8,"{8: 3}"
812,NC_015859,unanimous,1,1,1,"{1: 3}"
813,NC_015656,unanimous,8,8,8,"{8: 3}"
814,NC_015656,tie_breaker,2,0,8,"{2: 1; 0: 1; 8: 1}"
815,NC_015859,unanimous,1,1,1,"{1: 3}"
816,NC_015656,unanimous,8,8,8,"{8: 3}"
817,NC_015656,unanimous,8,8,8,"{8: 3}"
818,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
819,NC_015656,unanimous,8,8,8,"{8: 3}"
820,NC_015656,unanimous,8,8,8,"{8: 3}"
821,NC_015656,unanimous,8,8,8,"{8: 3}"
822,NC_015656,unanimous,8,8,8,"{8: 3}"
823,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
824,NC_015656,unanimous,8,8,8,"{8: 3}"
825,NC_015656,unanimous,8,8,8,"{8: 3}"
826,NC_015656,unanimous,8,8,8,"{8: 3}"
827,NC_015656,unanimous,8,8,8,"{8: 3}"
828,NC_015656,unanimous,8,8,8,"{8: 3}"
829,NC_015859,unanimous,1,1,1,"{1: 3}"
830,NC_015656,unanimous,8,8,8,"{8: 3}"
831,NC_015656,unanimous,8,8,8,"{8: 3}"
832,NC_015656,unanimous,8,8,8,"{8: 3}"
833,NC_009767,unanimous,3,3,3,"{3: 3}"
834,NC_009511,unanimous,7,7,7,"{7: 3}"
835,NC_015656,unanimous,8,8,8,"{8: 3}"
836,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
837,NC_015656,unanimous,8,8,8,"{8: 3}"
838,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
839,NC_015656,unanimous,8,8,8,"{8: 3}"
840,NC_015859,unanimous,1,1,1,"{1: 3}"
841,NC_015656,unanimous,8,8,8,"{8: 3}"
842,NC_015656,unanimous,8,8,8,"{8: 3}"
843,NC_015656,unanimous,8,8,8,"{8: 3}"
844,NC_015656,unanimous,8,8,8,"{8: 3}"
845,NC_015656,unanimous,8,8,8,"{8: 3}"
846,NC_015656,unanimous,8,8,8,"{8: 3}"
847,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
848,NC_015656,unanimous,8,8,8,"{8: 3}"
849,NC_015656,unanimous,8,8,8,"{8: 3}"
850,NC_009511,unanimous,7,7,7,"{7: 3}"
851,NC_015859,unanimous,1,1,1,"{1: 3}"
852,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
853,NC_015656,unanimous,8,8,8,"{8: 3}"
854,NC_015656,unanimous,8,8,8,"{8: 3}"
855,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
856,NC_015656,unanimous,8,8,8,"{8: 3}"
857,NC_015656,unanimous,8,8,8,"{8: 3}"
858,NC_015656,unanimous,8,8,8,"{8: 3}"
859,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
860,NC_015656,unanimous,8,8,8,"{8: 3}"
861,NC_015656,unanimous,8,8,8,"{8: 3}"
862,NC_015859,majority,1,8,1,"{1: 2; 8: 1}"
863,NC_015656,unanimous,8,8,8,"{8: 3}"
864,NC_009511,unanimous,7,7,7,"{7: 3}"
865,NC_015656,unanimous,8,8,8,"{8: 3}"
866,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
867,NC_009511,unanimous,7,7,7,"{7: 3}"
868,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
869,NC_015656,unanimous,8,8,8,"{8: 3}"
870,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
871,NC_009767,unanimous,3,3,3,"{3: 3}"
872,NC_015656,unanimous,8,8,8,"{8: 3}"
873,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
874,NC_015859,unanimous,1,1,1,"{1: 3}"
875,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
876,NC_015656,unanimous,8,8,8,"{8: 3}"
877,NC_009511,unanimous,7,7,7,"{7: 3}"
878,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
879,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
880,NC_009511,tie_breaker,1,3,7,"{1: 1; 3: 1; 7: 1}"
881,NC_015656,unanimous,8,8,8,"{8: 3}"
882,NC_015859,unanimous,1,1,1,"{1: 3}"
883,NC_015656,unanimous,8,8,8,"{8: 3}"
884,NC_009511,unanimous,7,7,7,"{7: 3}"
885,NC_015656,majority,8,3,8,"{8: 2; 3: 1}"
886,NC_015859,unanimous,1,1,1,"{1: 3}"
887,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
888,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
889,NC_015656,unanimous,8,8,8,"{8: 3}"
890,NC_015656,unanimous,8,8,8,"{8: 3}"
891,NC_015656,unanimous,8,8,8,"{8: 3}"
892,NC_015859,unanimous,1,1,1,"{1: 3}"
893,NC_009511,unanimous,7,7,7,"{7: 3}"
894,NC_015656,unanimous,8,8,8,"{8: 3}"
895,NC_015656,unanimous,8,8,8,"{8: 3}"
896,NC_015656,unanimous,8,8,8,"{8: 3}"
897,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
898,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
899,NC_009511,unanimous,7,7,7,"{7: 3}"
900,NC_015656,unanimous,8,8,8,"{8: 3}"
901,NC_015656,unanimous,8,8,8,"{8: 3}"
902,NC_015656,majority,8,8,1,"{8: 2; 1: 1}"
903,NC_015656,unanimous,8,8,8,"{8: 3}"
904,NC_009767,majority,3,3,8,"{3: 2; 8: 1}"
905,NC_015656,unanimous,8,8,8,"{8: 3}"
906,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
907,NC_015656,unanimous,8,8,8,"{8: 3}"
908,NC_009767,majority,8,3,3,"{8: 1; 3: 2}"
909,NC_015656,tie_breaker,3,7,8,"{3: 1; 7: 1; 8: 1}"
910,NC_015656,unanimous,8,8,8,"{8: 3}"
911,NC_015656,unanimous,8,8,8,"{8: 3}"
912,NC_009511,majority,8,7,7,"{8: 1; 7: 2}"
913,NC_015656,majority,3,8,8,"{3: 1; 8: 2}"
914,NC_015656,unanimous,8,8,8,"{8: 3}"
915,NC_015656,unanimous,8,8,8,"{8: 3}"
916,NC_015656,unanimous,8,8,8,"{8: 3}"
917,NC_008709,majority,9,9,8,"{9: 2; 8: 1}"
918,NC_015656,majority,8,1,8,"{8: 2; 1: 1}"
919,NC_015859,unanimous,1,1,1,"{1: 3}"
920,NC_015656,majority,8,8,7,"{8: 2; 7: 1}"
921,NC_015859,unanimous,1,1,1,"{1: 3}"
922,NC_015859,unanimous,1,1,1,"{1: 3}"
923,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
924,NC_015656,unanimous,8,8,8,"{8: 3}"
925,NC_015656,unanimous,8,8,8,"{8: 3}"
926,NC_015656,majority,0,8,8,"{0: 1; 8: 2}"
927,NC_015656,unanimous,8,8,8,"{8: 3}"
928,NC_008709,majority,9,9,8,"{9: 2; 8: 1}"
929,NC_015656,unanimous,8,8,8,"{8: 3}"
930,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
931,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
932,NC_015656,majority,1,8,8,"{1: 1; 8: 2}"
933,NC_015656,unanimous,8,8,8,"{8: 3}"
934,NC_015656,unanimous,8,8,8,"{8: 3}"
935,NC_015656,unanimous,8,8,8,"{8: 3}"
936,NC_015656,unanimous,8,8,8,"{8: 3}"
937,NC_015656,unanimous,8,8,8,"{8: 3}"
938,NC_015656,majority,8,7,8,"{8: 2; 7: 1}"
939,NC_015859,majority,1,1,8,"{1: 2; 8: 1}"
940,NC_015656,tie_breaker,6,0,8,"{6: 1; 0: 1; 8: 1}"
